county,city,date,no2_units,no2_mean,no2_aqi,o3_units,o3_mean,o3_aqi,so2_units,so2_mean,so2_aqi,co_units,co_mean,co_aqi
Pima,Tucson,9/2/2000,Parts per billion,13.208333,31,Parts per million,0.020542,40,Parts per billion,2.8,,Parts per million,0.270833,
Pima,Tucson,9/2/2000,Parts per billion,13.208333,31,Parts per million,0.020542,40,Parts per billion,2.8,,Parts per million,0.279167,6
Pima,Tucson,9/3/2000,Parts per billion,12.375,26,Parts per million,0.024083,43,Parts per billion,3.291667,9,Parts per million,0.204167,
Pima,Tucson,9/3/2000,Parts per billion,12.375,26,Parts per million,0.024083,43,Parts per billion,3.291667,9,Parts per million,0.225,6
Pima,Tucson,9/3/2000,Parts per billion,12.375,26,Parts per million,0.024083,43,Parts per billion,3.275,,Parts per million,0.204167,
Pima,Tucson,9/3/2000,Parts per billion,12.375,26,Parts per million,0.024083,43,Parts per billion,3.275,,Parts per million,0.225,6
Pima,Tucson,9/4/2000,Parts per billion,11.916667,32,Parts per million,0.026667,44,Parts per billion,3,6,Parts per million,0.220833,
Pima,Tucson,9/4/2000,Parts per billion,11.916667,32,Parts per million,0.026667,44,Parts per billion,3,6,Parts per million,0.2375,5
Pima,Tucson,9/4/2000,Parts per billion,11.916667,32,Parts per million,0.026667,44,Parts per billion,2.9875,,Parts per million,0.220833,
Pima,Tucson,9/4/2000,Parts per billion,11.916667,32,Parts per million,0.026667,44,Parts per billion,2.9875,,Parts per million,0.2375,5
Pima,Tucson,9/5/2000,Parts per billion,17.826087,33,Parts per million,0.02175,38,Parts per billion,1.478261,4,Parts per million,0.36087,
Pima,Tucson,9/5/2000,Parts per billion,17.826087,33,Parts per million,0.02175,38,Parts per billion,1.478261,4,Parts per million,0.325,6
Pima,Tucson,9/5/2000,Parts per billion,17.826087,33,Parts per million,0.02175,38,Parts per billion,1.6,,Parts per million,0.36087,
Pima,Tucson,9/5/2000,Parts per billion,17.826087,33,Parts per million,0.02175,38,Parts per billion,1.6,,Parts per million,0.325,6
Pima,Tucson,9/6/2000,Parts per billion,15.625,35,Parts per million,0.032917,49,Parts per billion,0.5,1,Parts per million,0.3,
Pima,Tucson,9/6/2000,Parts per billion,15.625,35,Parts per million,0.032917,49,Parts per billion,0.5,1,Parts per million,0.316667,6
Pima,Tucson,9/6/2000,Parts per billion,15.625,35,Parts per million,0.032917,49,Parts per billion,0.475,,Parts per million,0.3,
Pima,Tucson,9/6/2000,Parts per billion,15.625,35,Parts per million,0.032917,49,Parts per billion,0.475,,Parts per million,0.316667,6
Pima,Tucson,9/7/2000,Parts per billion,16.809524,41,Parts per million,0.030706,71,Parts per billion,0.142857,1,Parts per million,0.275,
Pima,Tucson,9/7/2000,Parts per billion,16.809524,41,Parts per million,0.030706,71,Parts per billion,0.142857,1,Parts per million,0.333333,5
Pima,Tucson,9/7/2000,Parts per billion,16.809524,41,Parts per million,0.030706,71,Parts per billion,0.15,,Parts per million,0.275,
Pima,Tucson,9/7/2000,Parts per billion,16.809524,41,Parts per million,0.030706,71,Parts per billion,0.15,,Parts per million,0.333333,5
Pima,Tucson,9/8/2000,Parts per billion,18.583333,41,Parts per million,0.028208,48,Parts per billion,0.083333,1,Parts per million,0.55,
Pima,Tucson,9/8/2000,Parts per billion,18.583333,41,Parts per million,0.028208,48,Parts per billion,0.083333,1,Parts per million,0.390909,10
Pima,Tucson,9/8/2000,Parts per billion,18.583333,41,Parts per million,0.028208,48,Parts per billion,0.075,,Parts per million,0.55,
Pima,Tucson,9/8/2000,Parts per billion,18.583333,41,Parts per million,0.028208,48,Parts per billion,0.075,,Parts per million,0.390909,10
Pima,Tucson,9/9/2000,Parts per billion,9.541667,29,Parts per million,0.02925,42,Parts per billion,0,0,Parts per million,0.266667,
Pima,Tucson,9/9/2000,Parts per billion,9.541667,29,Parts per million,0.02925,42,Parts per billion,0,0,Parts per million,0.3625,10
Pima,Tucson,9/9/2000,Parts per billion,9.541667,29,Parts per million,0.02925,42,Parts per billion,0,,Parts per million,0.266667,
Pima,Tucson,9/9/2000,Parts per billion,9.541667,29,Parts per million,0.02925,42,Parts per billion,0,,Parts per million,0.3625,10
Pima,Tucson,9/10/2000,Parts per billion,11,27,Parts per million,0.024375,36,Parts per billion,0,0,Parts per million,0.3,
Pima,Tucson,9/10/2000,Parts per billion,11,27,Parts per million,0.024375,36,Parts per billion,0,0,Parts per million,0.316667,6
Pima,Tucson,9/10/2000,Parts per billion,11,27,Parts per million,0.024375,36,Parts per billion,0,,Parts per million,0.3,
Pima,Tucson,9/10/2000,Parts per billion,11,27,Parts per million,0.024375,36,Parts per billion,0,,Parts per million,0.316667,6
Pima,Tucson,9/11/2000,Parts per billion,17.541667,40,Parts per million,0.022292,43,Parts per billion,0.041667,1,Parts per million,0.466667,
Pima,Tucson,9/11/2000,Parts per billion,17.541667,40,Parts per million,0.022292,43,Parts per billion,0.041667,1,Parts per million,0.383333,9
Pima,Tucson,9/11/2000,Parts per billion,17.541667,40,Parts per million,0.022292,43,Parts per billion,0.0375,,Parts per million,0.466667,
Pima,Tucson,9/11/2000,Parts per billion,17.541667,40,Parts per million,0.022292,43,Parts per billion,0.0375,,Parts per million,0.383333,9
Pima,Tucson,9/12/2000,Parts per billion,20.304348,42,Parts per million,0.027375,48,Parts per billion,0.173913,1,Parts per million,0.354167,
Pima,Tucson,9/12/2000,Parts per billion,20.304348,42,Parts per million,0.027375,48,Parts per billion,0.173913,1,Parts per million,0.4125,9
Pima,Tucson,9/12/2000,Parts per billion,20.304348,42,Parts per million,0.027375,48,Parts per billion,0.185714,,Parts per million,0.354167,
Pima,Tucson,9/12/2000,Parts per billion,20.304348,42,Parts per million,0.027375,48,Parts per billion,0.185714,,Parts per million,0.4125,9
Pima,Tucson,9/13/2000,Parts per billion,18.916667,47,Parts per million,0.025708,44,Parts per billion,1.708333,6,Parts per million,0.429167,
Pima,Tucson,9/13/2000,Parts per billion,18.916667,47,Parts per million,0.025708,44,Parts per billion,1.708333,6,Parts per million,0.4,9
Pima,Tucson,9/13/2000,Parts per billion,18.916667,47,Parts per million,0.025708,44,Parts per billion,1.6875,,Parts per million,0.429167,
Pima,Tucson,9/13/2000,Parts per billion,18.916667,47,Parts per million,0.025708,44,Parts per billion,1.6875,,Parts per million,0.4,9
Pima,Tucson,9/14/2000,Parts per billion,17.958333,47,Parts per million,0.037667,64,Parts per billion,1.75,4,Parts per million,0.35,
Pima,Tucson,9/14/2000,Parts per billion,17.958333,47,Parts per million,0.037667,64,Parts per billion,1.75,4,Parts per million,0.395833,9
Pima,Tucson,9/14/2000,Parts per billion,17.958333,47,Parts per million,0.037667,64,Parts per billion,1.725,,Parts per million,0.35,
Pima,Tucson,9/14/2000,Parts per billion,17.958333,47,Parts per million,0.037667,64,Parts per billion,1.725,,Parts per million,0.395833,9
Pima,Tucson,9/15/2000,Parts per billion,8.083333,25,Parts per million,0.03925,42,Parts per billion,1.291667,3,Parts per million,0.204167,
Pima,Tucson,9/15/2000,Parts per billion,8.083333,25,Parts per million,0.03925,42,Parts per billion,1.291667,3,Parts per million,0.245833,7
Pima,Tucson,9/15/2000,Parts per billion,8.083333,25,Parts per million,0.03925,42,Parts per billion,1.275,,Parts per million,0.204167,
Pima,Tucson,9/15/2000,Parts per billion,8.083333,25,Parts per million,0.03925,42,Parts per billion,1.275,,Parts per million,0.245833,7
Pima,Tucson,9/16/2000,Parts per billion,8.458333,18,Parts per million,0.036917,47,Parts per billion,1,1,Parts per million,0.245833,
Pima,Tucson,9/16/2000,Parts per billion,8.458333,18,Parts per million,0.036917,47,Parts per billion,1,1,Parts per million,0.266667,3
Pima,Tucson,9/16/2000,Parts per billion,8.458333,18,Parts per million,0.036917,47,Parts per billion,1,,Parts per million,0.245833,
Pima,Tucson,9/16/2000,Parts per billion,8.458333,18,Parts per million,0.036917,47,Parts per billion,1,,Parts per million,0.266667,3
Pima,Tucson,9/17/2000,Parts per billion,7.75,19,Parts per million,0.031333,41,Parts per billion,0.958333,1,Parts per million,0.183333,
Pima,Tucson,9/17/2000,Parts per billion,7.75,19,Parts per million,0.031333,41,Parts per billion,0.958333,1,Parts per million,0.204167,3
Pima,Tucson,9/17/2000,Parts per billion,7.75,19,Parts per million,0.031333,41,Parts per billion,0.95,,Parts per million,0.183333,
Pima,Tucson,9/17/2000,Parts per billion,7.75,19,Parts per million,0.031333,41,Parts per billion,0.95,,Parts per million,0.204167,3
Pima,Tucson,9/18/2000,Parts per billion,12.652174,35,Parts per million,0.030292,45,Parts per billion,0.913043,1,Parts per million,0.2875,
Pima,Tucson,9/18/2000,Parts per billion,12.652174,35,Parts per million,0.030292,45,Parts per billion,0.913043,1,Parts per million,0.2625,5
Pima,Tucson,9/18/2000,Parts per billion,12.652174,35,Parts per million,0.030292,45,Parts per billion,0.885714,,Parts per million,0.2875,
Pima,Tucson,9/18/2000,Parts per billion,12.652174,35,Parts per million,0.030292,45,Parts per billion,0.885714,,Parts per million,0.2625,5
Pima,Tucson,9/19/2000,Parts per billion,12.041667,41,Parts per million,0.032,42,Parts per billion,1.125,3,Parts per million,0.229167,
Pima,Tucson,9/19/2000,Parts per billion,12.041667,41,Parts per million,0.032,42,Parts per billion,1.125,3,Parts per million,0.266667,5
Pima,Tucson,9/19/2000,Parts per billion,12.041667,41,Parts per million,0.032,42,Parts per billion,1.1125,,Parts per million,0.229167,
Pima,Tucson,9/19/2000,Parts per billion,12.041667,41,Parts per million,0.032,42,Parts per billion,1.1125,,Parts per million,0.266667,5
Pima,Tucson,9/20/2000,Parts per billion,10.833333,28,Parts per million,0.033875,44,Parts per billion,1.291667,3,Parts per million,0.220833,
Pima,Tucson,9/20/2000,Parts per billion,10.833333,28,Parts per million,0.033875,44,Parts per billion,1.291667,3,Parts per million,0.225,3
Pima,Tucson,9/20/2000,Parts per billion,10.833333,28,Parts per million,0.033875,44,Parts per billion,1.2625,,Parts per million,0.220833,
Pima,Tucson,9/20/2000,Parts per billion,10.833333,28,Parts per million,0.033875,44,Parts per billion,1.2625,,Parts per million,0.225,3
Pima,Tucson,9/21/2000,Parts per billion,7.833333,22,Parts per million,0.031667,40,Parts per billion,1.083333,3,Parts per million,0.175,
Pima,Tucson,9/21/2000,Parts per billion,7.833333,22,Parts per million,0.031667,40,Parts per billion,1.083333,3,Parts per million,0.2,3
Pima,Tucson,9/21/2000,Parts per billion,7.833333,22,Parts per million,0.031667,40,Parts per billion,1.075,,Parts per million,0.175,
Pima,Tucson,9/21/2000,Parts per billion,7.833333,22,Parts per million,0.031667,40,Parts per billion,1.075,,Parts per million,0.2,3
Pima,Tucson,9/22/2000,Parts per billion,9.666667,33,Parts per million,0.027458,32,Parts per billion,0.958333,1,Parts per million,0.233333,
Pima,Tucson,9/22/2000,Parts per billion,9.666667,33,Parts per million,0.027458,32,Parts per billion,0.958333,1,Parts per million,0.1625,5
Pima,Tucson,9/22/2000,Parts per billion,9.666667,33,Parts per million,0.027458,32,Parts per billion,0.95,,Parts per million,0.233333,
Pima,Tucson,9/22/2000,Parts per billion,9.666667,33,Parts per million,0.027458,32,Parts per billion,0.95,,Parts per million,0.1625,5
Pima,Tucson,9/23/2000,Parts per billion,5.875,13,Parts per million,0.026917,33,Parts per billion,1.125,4,Parts per million,0.116667,
Pima,Tucson,9/23/2000,Parts per billion,5.875,13,Parts per million,0.026917,33,Parts per billion,1.125,4,Parts per million,0.170833,5
Pima,Tucson,9/23/2000,Parts per billion,5.875,13,Parts per million,0.026917,33,Parts per billion,1.1,,Parts per million,0.116667,
Pima,Tucson,9/23/2000,Parts per billion,5.875,13,Parts per million,0.026917,33,Parts per billion,1.1,,Parts per million,0.170833,5
Pima,Tucson,9/24/2000,Parts per billion,11.083333,34,Parts per million,0.023583,36,Parts per billion,1.041667,3,Parts per million,0.1875,
Pima,Tucson,9/24/2000,Parts per billion,11.083333,34,Parts per million,0.023583,36,Parts per billion,1.041667,3,Parts per million,0.166667,3
Pima,Tucson,9/24/2000,Parts per billion,11.083333,34,Parts per million,0.023583,36,Parts per billion,1.0375,,Parts per million,0.1875,
Pima,Tucson,9/24/2000,Parts per billion,11.083333,34,Parts per million,0.023583,36,Parts per billion,1.0375,,Parts per million,0.166667,3
Pima,Tucson,9/25/2000,Parts per billion,11.75,32,Parts per million,0.033542,37,Parts per billion,1.875,6,Parts per million,0.266667,
Pima,Tucson,9/25/2000,Parts per billion,11.75,32,Parts per million,0.033542,37,Parts per billion,1.875,6,Parts per million,0.295833,6
Pima,Tucson,9/25/2000,Parts per billion,11.75,32,Parts per million,0.033542,37,Parts per billion,1.85,,Parts per million,0.266667,
Pima,Tucson,9/25/2000,Parts per billion,11.75,32,Parts per million,0.033542,37,Parts per billion,1.85,,Parts per million,0.295833,6
Pima,Tucson,9/26/2000,Parts per billion,6.708333,17,Parts per million,0.035875,42,Parts per billion,1.541667,4,Parts per million,0.175,
Pima,Tucson,9/26/2000,Parts per billion,6.708333,17,Parts per million,0.035875,42,Parts per billion,1.541667,4,Parts per million,0.183333,2
Pima,Tucson,9/26/2000,Parts per billion,6.708333,17,Parts per million,0.035875,42,Parts per billion,1.5375,,Parts per million,0.175,
Pima,Tucson,9/26/2000,Parts per billion,6.708333,17,Parts per million,0.035875,42,Parts per billion,1.5375,,Parts per million,0.183333,2
Pima,Tucson,9/27/2000,Parts per billion,15.130435,40,Parts per million,0.024958,42,Parts per billion,0.26087,1,Parts per million,0.333333,
Pima,Tucson,9/27/2000,Parts per billion,15.130435,40,Parts per million,0.024958,42,Parts per billion,0.26087,1,Parts per million,0.3,6
Pima,Tucson,9/27/2000,Parts per billion,15.130435,40,Parts per million,0.024958,42,Parts per billion,0.271429,,Parts per million,0.333333,
Pima,Tucson,9/27/2000,Parts per billion,15.130435,40,Parts per million,0.024958,42,Parts per billion,0.271429,,Parts per million,0.3,6
Pima,Tucson,9/28/2000,Parts per billion,19.291667,39,Parts per million,0.0245,37,Parts per billion,0.416667,1,Parts per million,0.35,
Pima,Tucson,9/28/2000,Parts per billion,19.291667,39,Parts per million,0.0245,37,Parts per billion,0.416667,1,Parts per million,0.345833,7
Pima,Tucson,9/28/2000,Parts per billion,19.291667,39,Parts per million,0.0245,37,Parts per billion,0.4,,Parts per million,0.35,
Pima,Tucson,9/28/2000,Parts per billion,19.291667,39,Parts per million,0.0245,37,Parts per billion,0.4,,Parts per million,0.345833,7
Pima,Tucson,9/29/2000,Parts per billion,11.708333,28,Parts per million,0.027958,37,Parts per billion,0.708333,3,Parts per million,0.333333,
Pima,Tucson,9/29/2000,Parts per billion,11.708333,28,Parts per million,0.027958,37,Parts per billion,0.708333,3,Parts per million,0.316667,6
Pima,Tucson,9/29/2000,Parts per billion,11.708333,28,Parts per million,0.027958,37,Parts per billion,0.7,,Parts per million,0.333333,
Pima,Tucson,9/29/2000,Parts per billion,11.708333,28,Parts per million,0.027958,37,Parts per billion,0.7,,Parts per million,0.316667,6
Pima,Tucson,9/30/2000,Parts per billion,13.125,33,Parts per million,0.028625,44,Parts per billion,1.708333,4,Parts per million,0.304167,
Pima,Tucson,9/30/2000,Parts per billion,13.125,33,Parts per million,0.028625,44,Parts per billion,1.708333,4,Parts per million,0.329167,6
Pima,Tucson,9/30/2000,Parts per billion,13.125,33,Parts per million,0.028625,44,Parts per billion,1.6875,,Parts per million,0.304167,
Pima,Tucson,9/30/2000,Parts per billion,13.125,33,Parts per million,0.028625,44,Parts per billion,1.6875,,Parts per million,0.329167,6
Pima,Tucson,10/1/2000,Parts per billion,13.375,35,Parts per million,0.026083,41,Parts per billion,1.291667,4,Parts per million,0.308333,
Pima,Tucson,10/1/2000,Parts per billion,13.375,35,Parts per million,0.026083,41,Parts per billion,1.291667,4,Parts per million,0.3,5
Pima,Tucson,10/1/2000,Parts per billion,13.375,35,Parts per million,0.026083,41,Parts per billion,1.275,,Parts per million,0.308333,
Pima,Tucson,10/1/2000,Parts per billion,13.375,35,Parts per million,0.026083,41,Parts per billion,1.275,,Parts per million,0.3,5
Pima,Tucson,10/2/2000,Parts per billion,18.75,36,Parts per million,0.018333,36,Parts per billion,1.375,6,Parts per million,0.533333,
Pima,Tucson,10/2/2000,Parts per billion,18.75,36,Parts per million,0.018333,36,Parts per billion,1.375,6,Parts per million,0.466667,9
Pima,Tucson,10/2/2000,Parts per billion,18.75,36,Parts per million,0.018333,36,Parts per billion,1.35,,Parts per million,0.533333,
Pima,Tucson,10/2/2000,Parts per billion,18.75,36,Parts per million,0.018333,36,Parts per billion,1.35,,Parts per million,0.466667,9
Pima,Tucson,10/3/2000,Parts per billion,16.875,30,Parts per million,0.023167,38,Parts per billion,1,3,Parts per million,0.486957,
Pima,Tucson,10/3/2000,Parts per billion,16.875,30,Parts per million,0.023167,38,Parts per billion,1,3,Parts per million,0.558333,10
Pima,Tucson,10/3/2000,Parts per billion,16.875,30,Parts per million,0.023167,38,Parts per billion,0.985714,,Parts per million,0.486957,
Pima,Tucson,10/3/2000,Parts per billion,16.875,30,Parts per million,0.023167,38,Parts per billion,0.985714,,Parts per million,0.558333,10
Pima,Tucson,10/4/2000,Parts per billion,16.666667,39,Parts per million,0.020125,34,Parts per billion,1.375,7,Parts per million,0.4625,
Pima,Tucson,10/4/2000,Parts per billion,16.666667,39,Parts per million,0.020125,34,Parts per billion,1.375,7,Parts per million,0.45,6
